station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,date,musim
Changping,13.25,17.666666666666668,12.916666666666666,25.0,437.5,85.08333333333333,4.741666666666666,1019.3958333333334,-13.320833333333333,0.0,2.129166666666667,2013-03-13,dingin
Dingling,10.958333333333334,15.416666666666666,5.041666666666667,12.448183344295005,287.70400303562064,85.70833333333333,4.741666666666666,1019.3958333333334,-13.320833333333333,0.0,2.129166666666667,2013-03-13,dingin
Dongsi,18.458333333333332,23.875,12.166666666666666,36.0,612.0919747178377,79.5,4.3625,1024.7458333333334,-11.820833333333333,0.0,2.0166666666666666,2013-03-13,dingin
Guanyuan,14.666666666666666,19.5,15.125,43.166666666666664,550.0,74.45833333333333,4.929166666666666,1022.475,-10.049999999999999,0.0,2.3291666666666666,2013-03-13,dingin
Gucheng,28.583333333333332,48.982747311362914,10.875,46.458333333333336,780.1656009565398,64.625,4.845833333333333,1020.5375,-10.35,0.0,1.6416666666666666,2013-03-13,dingin
Huairou,10.583333333333334,16.458333333333332,15.083333333333334,19.25,381.04621207617464,85.45833333333333,2.4458333333333333,1019.5625,-13.341666666666667,0.0,2.7458333333333336,2013-03-13,dingin
Nongzhanguan,19.375,20.70796232382163,13.708333333333334,38.666666666666664,508.3333333333333,78.20833333333333,4.3625,1024.7458333333334,-11.820833333333333,0.0,2.0166666666666666,2013-03-13,dingin
Shunyi,14.166666666666666,18.458333333333332,11.875,24.458333333333332,453.6276657746964,76.625,3.525,1025.4541666666667,-12.487499999999999,0.0,2.1958333333333333,2013-03-13,dingin
Tiantan,16.916666666666668,22.666666666666668,12.666666666666666,32.041666666666664,629.0959715756184,74.0,4.3625,1024.7458333333334,-11.820833333333333,0.0,2.0166666666666666,2013-03-13,dingin
Wanliu,21.708333333333332,30.875,18.541666666666668,70.25,645.7916666666666,47.458333333333336,4.929166666666666,1022.475,-10.049999999999999,0.0,2.3291666666666666,2013-03-13,dingin
Wanshouxigong,21.708333333333332,19.0,14.666666666666666,34.125,665.4331262771344,62.666666666666664,5.004166666666666,1021.7166666666667,-10.504166666666666,0.0,2.0416666666666665,2013-03-13,dingin
Aotizhongxin,95.16666666666667,107.29166666666667,51.916666666666664,70.375,1337.2916666666667,68.91666666666667,3.8166666666666664,1021.4,-3.5875,0.0,1.9541666666666666,2013-03-14,dingin
Changping,109.0,120.83333333333333,47.208333333333336,74.625,1476.9292226892842,81.125,3.4875000000000003,1018.3125,-4.691666666666666,0.0,1.5,2013-03-14,dingin
Dingling,107.83333333333333,107.0,35.916666666666664,64.54166666666667,1253.9166666666667,81.29166666666667,3.4875000000000003,1018.3125,-4.691666666666666,0.0,1.5,2013-03-14,dingin
Dongsi,97.5,105.33333333333333,52.333333333333336,71.75,1437.2916666666667,78.875,3.9625,1023.4708333333333,-4.991666666666666,0.0,1.8583333333333334,2013-03-14,dingin
Guanyuan,93.58333333333333,104.25,65.5,73.0,1477.9705990513646,76.08333333333333,3.8166666666666664,1021.4,-3.5875,0.0,1.9541666666666666,2013-03-14,dingin
Gucheng,100.58333333333333,115.41666666666667,48.541666666666664,80.33333333333333,1608.0833333333333,80.04166666666667,3.983333333333333,1019.4333333333334,-3.975,0.0,1.3458333333333332,2013-03-14,dingin
Huairou,108.0,120.79166666666667,32.458333333333336,78.20833333333333,1470.5833333333333,79.25,1.9958333333333333,1018.5666666666666,-4.954166666666667,0.0,1.5625,2013-03-14,dingin
Nongzhanguan,87.45833333333333,96.08333333333333,61.791666666666664,75.375,1396.7645915785536,86.5,3.9625,1023.4708333333333,-4.991666666666666,0.0,1.8583333333333334,2013-03-14,dingin
Shunyi,90.125,100.29166666666667,38.25,68.79166666666667,1270.7916666666667,74.125,3.5083333333333333,1024.2625,-4.583333333333333,0.0,1.7291666666666667,2013-03-14,dingin
Tiantan,83.875,98.41666666666667,54.39031729609772,61.916666666666664,1357.9129147268548,78.45833333333333,3.9625,1023.4708333333333,-4.991666666666666,0.0,1.8583333333333334,2013-03-14,dingin
Wanliu,104.375,120.45833333333333,57.083333333333336,92.41666666666667,1454.0416666666667,61.041666666666664,3.8166666666666664,1021.4,-3.5875,0.0,1.9541666666666666,2013-03-14,dingin
Wanshouxigong,85.58333333333333,85.54166666666667,56.375,64.41666666666667,1583.2083333333333,66.91666666666667,4.295833333333333,1020.5791666666668,-4.279166666666667,0.0,1.7083333333333333,2013-03-14,dingin
Aotizhongxin,212.29166666666666,250.625,75.58333333333333,99.41666666666667,2116.5,44.208333333333336,6.3999999999999995,1014.5,-1.0666666666666667,0.0,1.4208333333333334,2013-03-15,dingin
Changping,183.29166666666666,198.08333333333334,65.95833333333333,86.66666666666667,1866.4166666666667,58.291666666666664,5.666666666666667,1011.3583333333332,-2.4458333333333333,0.0,0.9375,2013-03-15,dingin
Dingling,204.16666666666666,190.33333333333334,49.708333333333336,77.691061114765,1558.4540030356204,62.666666666666664,5.666666666666667,1011.3583333333332,-2.4458333333333333,0.0,0.9375,2013-03-15,dingin
Dongsi,219.95833333333334,229.5,78.29166666666667,115.5,2299.4166666666665,60.708333333333336,5.866666666666667,1016.3874999999999,-1.3208333333333333,0.0,0.9375,2013-03-15,dingin
Guanyuan,188.125,227.20833333333334,92.29166666666667,111.33333333333333,2270.625,63.083333333333336,6.3999999999999995,1014.5,-1.0666666666666667,0.0,1.4208333333333334,2013-03-15,dingin
Gucheng,220.20833333333334,239.29166666666666,65.04166666666667,121.25,2658.0,61.291666666666664,5.979166666666667,1012.4666666666667,-1.225,0.0,0.7374999999999999,2013-03-15,dingin
Huairou,220.83333333333334,223.95833333333334,49.583333333333336,102.04166666666667,1979.8564393714205,45.375,4.204166666666667,1011.4250000000001,-2.3000000000000003,0.0,1.1583333333333334,2013-03-15,dingin
Nongzhanguan,211.04166666666666,225.125,79.95833333333333,113.33333333333333,2416.2083333333335,60.333333333333336,5.866666666666667,1016.3874999999999,-1.3208333333333333,0.0,0.9375,2013-03-15,dingin
Shunyi,210.16666666666666,221.375,48.125,100.79166666666667,2016.4583333333333,39.458333333333336,5.670833333333333,1017.0833333333334,-1.4749999999999999,0.0,1.4625000000000001,2013-03-15,dingin
Tiantan,189.70833333333334,213.875,56.708333333333336,88.70833333333333,2249.625,62.75,5.866666666666667,1016.3874999999999,-1.3208333333333333,0.0,0.9375,2013-03-15,dingin
Wanliu,225.08333333333334,251.33333333333334,80.79166666666667,133.95833333333334,2345.4583333333335,37.791666666666664,6.3999999999999995,1014.5,-1.0666666666666667,0.0,1.4208333333333334,2013-03-15,dingin
Wanshouxigong,175.375,208.58333333333334,74.70833333333333,94.33333333333333,2340.141459610468,43.708333333333336,6.0625,1013.5833333333334,-0.9333333333333335,0.0,1.0,2013-03-15,dingin
Aotizhongxin,244.875,257.9166666666667,70.125,90.375,2135.664381058239,66.66666666666667,9.529166666666667,1016.8541666666666,0.8833333333333333,0.0,1.6958333333333335,2013-03-16,dingin
Changping,229.16666666666666,241.41666666666666,62.375,92.125,2437.25,92.16666666666667,8.870833333333334,1013.5416666666666,-0.3625,0.0,1.4875,2013-03-16,dingin
Dingling,237.5,219.375,42.791666666666664,83.29166666666667,2053.875,93.625,8.870833333333334,1013.5416666666666,-0.3625,0.0,1.4875,2013-03-16,dingin
Dongsi,243.58333333333334,235.33333333333334,69.41666666666667,122.625,2349.7083333333335,84.66666666666667,9.633333333333333,1018.6374999999999,-0.2625,0.0,1.7750000000000001,2013-03-16,dingin
Guanyuan,225.66666666666666,228.33333333333334,78.04166666666667,93.25,2382.9166666666665,94.54166666666667,9.529166666666667,1016.8541666666666,0.8833333333333333,0.0,1.6958333333333335,2013-03-16,dingin
Gucheng,239.625,244.54166666666666,62.083333333333336,109.16666666666667,2637.2916666666665,87.16666666666667,9.725,1014.85,0.375,0.0,1.2416666666666667,2013-03-16,dingin
Huairou,236.0,223.91666666666666,48.375,83.08333333333333,1996.5647727047538,77.70833333333333,8.200000000000001,1013.6291666666666,-0.9583333333333334,0.0,1.7458333333333333,2013-03-16,dingin
Nongzhanguan,244.5,217.20833333333334,74.45833333333333,97.75,2320.625,81.58333333333333,9.633333333333333,1018.6374999999999,-0.2625,0.0,1.7750000000000001,2013-03-16,dingin
Shunyi,233.41666666666666,209.83333333333334,47.791666666666664,80.625,2053.875,67.625,8.979166666666666,1019.2875,-0.15,0.0,2.125,2013-03-16,dingin
Tiantan,247.79166666666666,234.79166666666666,69.25,83.25,2453.75,88.54166666666667,9.633333333333333,1018.6374999999999,-0.2625,0.0,1.7750000000000001,2013-03-16,dingin
Wanliu,248.08333333333334,262.5833333333333,79.75,121.95833333333333,2525.6397296904447,59.791666666666664,9.529166666666667,1016.8541666666666,0.8833333333333333,0.0,1.6958333333333335,2013-03-16,dingin
Wanshouxigong,227.375,236.29166666666666,71.45833333333333,82.375,2423.4331262771343,72.875,10.058333333333334,1015.9125,0.6458333333333334,0.0,1.325,2013-03-16,dingin
Aotizhongxin,284.5416666666667,309.6666666666667,73.66666666666667,113.875,2558.0,96.54166666666667,10.008333333333333,1001.9375,3.1458333333333335,0.0,1.1458333333333333,2013-03-17,dingin
Changping,276.4166666666667,277.5416666666667,70.66666666666667,109.91666666666667,2520.5,97.16666666666667,9.525,998.8541666666666,1.6333333333333335,0.0,1.0416666666666667,2013-03-17,dingin
Dingling,326.5,290.5,45.416666666666664,107.54166666666667,2641.3333333333335,104.16666666666667,9.525,998.8541666666666,1.6333333333333335,0.0,1.0416666666666667,2013-03-17,dingin
Dongsi,289.25,289.2083333333333,72.58333333333333,140.5,1405.4771563581971,106.91666666666667,9.966666666666667,1003.7541666666666,2.35,0.0,1.125,2013-03-17,dingin
Guanyuan,258.2083333333333,283.125,77.83333333333333,111.41666666666667,2632.9583333333335,107.0,10.008333333333333,1001.9375,3.1458333333333335,0.0,1.1458333333333333,2013-03-17,dingin
Gucheng,276.875,306.7916666666667,64.04166666666667,122.20833333333333,2613.123934289873,107.0,10.195833333333333,999.9625,2.7125,0.0,0.8291666666666666,2013-03-17,dingin
Huairou,280.2916666666667,285.9166666666667,65.83333333333333,105.54166666666667,2458.9814393714205,99.66666666666667,8.091666666666667,998.9708333333333,1.1541666666666666,0.0,1.3666666666666665,2013-03-17,dingin
Nongzhanguan,282.375,280.5,82.33333333333333,120.875,2682.9583333333335,106.29166666666667,9.966666666666667,1003.7541666666666,2.35,0.0,1.125,2013-03-17,dingin
Shunyi,287.875,277.2916666666667,56.833333333333336,89.66666666666667,2315.877665774696,103.5,9.200000000000001,1004.525,1.9749999999999999,0.0,1.2541666666666667,2013-03-17,dingin
Tiantan,289.5,275.0416666666667,59.625,100.20833333333333,2687.125,103.91666666666667,9.966666666666667,1003.7541666666666,2.35,0.0,1.125,2013-03-17,dingin
Wanliu,284.9166666666667,316.6666666666667,79.95833333333333,140.20833333333334,2708.681396357111,88.70833333333333,10.008333333333333,1001.9375,3.1458333333333335,0.0,1.1458333333333333,2013-03-17,dingin
Wanshouxigong,273.5,294.5,67.45833333333333,96.95833333333333,2669.266459610468,100.75,9.9625,1001.0875,2.9791666666666665,0.0,0.9833333333333334,2013-03-17,dingin
Aotizhongxin,70.66666666666667,118.04166666666667,19.625,46.166666666666664,866.5833333333334,89.04166666666667,8.383333333333333,1001.2208333333333,-9.404166666666667,0.004166666666666667,3.6374999999999997,2013-03-18,dingin
Changping,39.875,73.0,9.208333333333334,21.791666666666668,539.6792226892844,80.41666666666667,8.670833333333333,998.2333333333332,-11.441666666666668,0.0,3.6916666666666664,2013-03-18,dingin
Dingling,33.708333333333336,63.666666666666664,5.916666666666667,15.833333333333334,429.1666666666667,93.41666666666667,8.670833333333333,998.2333333333332,-11.441666666666668,0.0,3.6916666666666664,2013-03-18,dingin
Dongsi,69.625,101.04166666666667,16.916666666666668,55.333333333333336,1330.0691310760349,90.91666666666667,8.170833333333333,1003.1166666666667,-10.991666666666667,0.0,3.858333333333334,2013-03-18,dingin
Guanyuan,70.08333333333333,107.45833333333333,16.125,44.0,886.262265718031,91.08333333333333,8.383333333333333,1001.2208333333333,-9.404166666666667,0.004166666666666667,3.6374999999999997,2013-03-18,dingin
Gucheng,75.79166666666667,113.5,11.75,39.791666666666664,883.2916666666666,93.58333333333333,8.695833333333333,999.0625,-10.129166666666666,0.0,2.4583333333333335,2013-03-18,dingin
Huairou,95.41666666666667,115.875,10.25,32.708333333333336,799.9166666666666,87.79166666666667,7.283333333333334,998.1833333333334,-10.775,0.0,3.6958333333333333,2013-03-18,dingin
Nongzhanguan,69.08333333333333,86.16666666666667,15.916666666666666,41.666666666666664,825.9729249118869,91.375,8.170833333333333,1003.1166666666667,-10.991666666666667,0.0,3.858333333333334,2013-03-18,dingin
Shunyi,91.91666666666667,93.83333333333333,9.791666666666666,37.625,962.5,89.25,7.6499999999999995,1003.8874999999999,-9.770833333333334,0.0,3.7583333333333333,2013-03-18,dingin
Tiantan,72.91666666666667,98.20833333333333,12.708333333333334,40.25,966.512638242285,93.29166666666667,8.170833333333333,1003.1166666666667,-10.991666666666667,0.0,3.858333333333334,2013-03-18,dingin
Wanliu,70.79166666666667,106.75,20.833333333333332,59.583333333333336,863.2647296904447,82.0,8.383333333333333,1001.2208333333333,-9.404166666666667,0.004166666666666667,3.6374999999999997,2013-03-18,dingin
Wanshouxigong,73.75,99.20833333333333,15.833333333333334,35.416666666666664,936.2247929438012,87.65408333333333,8.516666666666667,1000.1666666666666,-9.695833333333333,0.0,3.5625,2013-03-18,dingin
Aotizhongxin,41.0,49.125,16.5,49.166666666666664,935.0256674076744,22.779446534213026,2.066666666666667,1008.8916666666668,-1.3291666666666666,0.375,1.9166666666666667,2013-03-19,dingin
Changping,36.291666666666664,28.833333333333332,5.0,28.166666666666668,620.8333333333334,37.458333333333336,1.2333333333333334,1005.9625,-0.7791666666666667,0.375,1.4000000000000001,2013-03-19,dingin
Dingling,45.0,33.291666666666664,4.0,28.25,621.037336368954,37.06451545519449,1.2333333333333334,1005.9625,-0.7791666666666667,0.375,1.4000000000000001,2013-03-19,dingin
Dongsi,38.833333333333336,47.583333333333336,11.0,53.583333333333336,1330.0691310760349,30.25,2.191666666666667,1010.85,-2.466666666666667,0.17500000000000002,2.0749999999999997,2013-03-19,dingin
Guanyuan,36.125,44.541666666666664,10.125,42.208333333333336,687.5,31.666666666666668,2.066666666666667,1008.8916666666668,-1.3291666666666666,0.375,1.9166666666666667,2013-03-19,dingin
Gucheng,36.458333333333336,37.791666666666664,6.583333333333333,53.125,858.2916666666666,24.5,1.9541666666666666,1006.9499999999999,-1.7916666666666667,0.35000000000000003,1.3416666666666668,2013-03-19,dingin
Huairou,29.458333333333332,14.958333333333334,4.375,29.208333333333332,479.1666666666667,40.0,0.9666666666666667,1005.9625,-0.15416666666666667,0.33749999999999997,2.4166666666666665,2013-03-19,dingin
Nongzhanguan,32.875,32.916666666666664,11.75,41.916666666666664,679.1666666666666,35.541666666666664,2.191666666666667,1010.85,-2.466666666666667,0.17500000000000002,2.0749999999999997,2013-03-19,dingin
Shunyi,24.333333333333332,19.458333333333332,3.0,23.958333333333332,583.3333333333334,40.833333333333336,1.6791666666666665,1011.6625,-1.05,0.2833333333333334,2.1125000000000003,2013-03-19,dingin
Tiantan,43.541666666666664,39.791666666666664,10.958333333333334,44.625,891.6666666666666,27.791666666666668,2.191666666666667,1010.85,-2.466666666666667,0.17500000000000002,2.0749999999999997,2013-03-19,dingin
Wanliu,35.458333333333336,41.791666666666664,14.75,61.208333333333336,759.1397296904447,19.031134490902286,2.066666666666667,1008.8916666666668,-1.3291666666666666,0.375,1.9166666666666667,2013-03-19,dingin
Wanshouxigong,38.833333333333336,50.916666666666664,10.833333333333334,39.791666666666664,886.2664596104678,19.711041666666667,2.4791666666666665,1007.9666666666667,-2.025,0.325,1.3791666666666667,2013-03-19,dingin
Aotizhongxin,48.916666666666664,47.791666666666664,12.5,41.541666666666664,920.8333333333334,32.083333333333336,1.5208333333333333,1017.1208333333334,-2.8208333333333333,0.3125,2.058333333333333,2013-03-20,dingin
Changping,32.375,32.166666666666664,7.583333333333333,28.166666666666668,675.0,57.541666666666664,1.3875000000000002,1013.85,-4.633333333333334,0.5,1.2750000000000001,2013-03-20,dingin
Dingling,31.041666666666668,23.916666666666668,5.833333333333333,18.833333333333332,475.0,63.208333333333336,1.3875000000000002,1013.85,-4.633333333333334,0.5,1.2750000000000001,2013-03-20,dingin
Dongsi,51.208333333333336,57.875,17.291666666666668,39.0,1182.9541126661854,37.416666666666664,1.7625,1019.2583333333333,-4.1375,0.25416666666666665,1.8875,2013-03-20,dingin
Guanyuan,52.0,44.416666666666664,13.25,36.666666666666664,854.1666666666666,45.375,1.5208333333333333,1017.1208333333334,-2.8208333333333333,0.3125,2.058333333333333,2013-03-20,dingin
Gucheng,61.0,64.0,8.0,42.0,979.125,44.166666666666664,1.8916666666666666,1015.25,-2.983333333333333,0.13749999999999998,1.3625,2013-03-20,dingin
Huairou,35.75,32.958333333333336,6.625,33.083333333333336,591.6666666666666,54.625,0.43750000000000006,1013.7958333333332,-4.208333333333333,0.14583333333333334,1.8916666666666666,2013-03-20,dingin
Nongzhanguan,49.833333333333336,39.125,12.875,41.0,879.1666666666666,44.291666666666664,1.7625,1019.2583333333333,-4.1375,0.25416666666666665,1.8875,2013-03-20,dingin
Shunyi,37.083333333333336,32.916666666666664,4.25,44.583333333333336,787.5,35.875,1.2541666666666667,1019.8208333333333,-4.4624999999999995,0.22916666666666666,2.0,2013-03-20,dingin
Tiantan,57.5,44.375,10.291666666666666,36.791666666666664,1024.9583333333333,40.75,1.7625,1019.2583333333333,-4.1375,0.25416666666666665,1.8875,2013-03-20,dingin
